utimesec    5249.816000
stimesec    3.080000
ru_maxrss   274240
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   48713
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  8824
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    84178
ru_nivcsw   413950
