utimesec    109.560000
stimesec    0.452000
ru_maxrss   203756
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   29760
ru_majflt   1
ru_nswap    0
ru_inblock  232
ru_oublock  9864
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    57154
ru_nivcsw   9711
