utimesec    789.676000
stimesec    0.248000
ru_maxrss   423096
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   53173
ru_majflt   8
ru_nswap    0
ru_inblock  1464
ru_oublock  11864
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    7142
ru_nivcsw   11307
